Title,Bedrooms,Bathrooms,cleaned_price,Full_Location,lat,lon,dist_to_lekki,dist_to_ikeja,Location,Is_Island,Prop_Type,Has_Pool,Has_BQ,New_Build,Bathroom_per_Bedroom,In_Estate,Neighborhood_Tier,Island_x_Beds,Luxury_Score
Newly Built 1 Bedroom Apartment With Pool,1,1,220000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,1,0,1,1.0,0,4,1,2
5 Bedroom Detached Duplex,5,5,750000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Detached Duplex With Bq,5,5,800000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0
4 Bedroom Detached Duplex With Bq,4,4,180000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,1,0,1.0,0,4,4,0
3 Bedroom Apartment With Bq,3,3,350000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,1,0,1.0,0,4,3,0
5 Bedroom Semi Detached Duplex With Pool,5,5,650000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1
Newly Built 3 Bedroom Terrace Duplex,3,3,115000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,1,1.0,0,4,3,1
Beautiful Luxury 4 Bedroom Penthouse With Bq,4,4,450000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,1,0,1.0,0,4,4,0
5 Bedroom Detached Duplex With Bq,5,5,750000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0
A Fully Detached 4bedroom Duplex,4,5,10000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.25,0,4,4,0
Newly Built 4 Bedroom Semi Detached Duplex With Bq,4,4,220000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,1,1.0,0,4,4,1
5 Bedroom Detached Duplex With Bq,5,5,1500000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0
3 Bedroom Terrace Duplex With Bq,3,3,130000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,1,0,1.0,0,4,3,0
Luxurious 5 Bedroom Semi Detached Duplex With Bq,5,5,450000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0
4 Bedroom Semi Detached Duplex With Pool,4,4,550000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,4,1
5 Bedroom Detached Duplex With Bq,5,5,480000000.0,Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0
Newly Built 4 Bedroom Semi Detached Duplex,4,4,130000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,0,1,1.0,0,4,4,1
4 Bedroom Semi Detached Duplex With Bq,4,4,260000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0
Contemporary 4 Bedroom Semi Detached Duplex With Bq,4,4,200000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0
4 Bedroom Detached Duplex With Bq,4,4,198000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,1,0,1.0,0,4,4,0
5 Bedroom Detached Duplex,5,5,750000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
1/2/3 Bedroom Apartment,0,0,60000000.0,Abijo Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Flat,0,0,0,0.0,0,4,0,0
1 Bedroom Apartment,1,0,45000000.0,Sangotedo Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Flat,0,0,0,0.0,0,4,1,0
2 Units Of 2 Bedroom Flat,0,0,17000000.0,Maya Ikorodu Lagos,6.6191233,3.5041271,19.37412223201939,16.98654075658537,Ikorodu,0,Flat,0,0,0,0.0,0,2,0,0
4 Bedroom Massionnette,4,0,1800000.0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Other,0,0,0,0.0,0,5,4,0
Uncompleted 4 Bedroom Duplex,4,0,35000000.0,Maya Ikorodu Lagos,6.6191233,3.5041271,19.37412223201939,16.98654075658537,Ikorodu,0,Duplex,0,0,0,0.0,0,2,0,0
3 Bedroom Duplex,0,0,60000000.0,"Oke Ira , Off Addo Road Ajah Lagos",6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Duplex,0,0,0,0.0,0,4,0,0
3 Bedroom Apartment,3,0,80000000.0,Yaba Lagos,6.5114693,3.3699982,12.327418636428005,10.196897835571317,Yaba,0,Flat,0,0,0,0.0,0,4,0,0
3 Bedroom Apartment,1,0,60000000.0,Surulere Lagos,6.4855737,3.3539907,12.645023012159905,12.856266720612215,Surulere,0,Flat,0,0,0,0.0,0,4,0,0
5 Bedroom Fully Detached Duplex,5,0,600000000.0,Lekki County Homes Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,0.0,0,4,5,0
1 & 3 Bedroom Apartments,0,0,85000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,0.0,0,4,0,0
4 Bedroom Terraced Duplex With Bq,4,0,250000000.0,"Felicity Haven, Jakande Ajiran Community Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,1,0,0.0,0,4,4,0
2 Bedroom Apartment,2,0,130000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,0.0,0,4,2,0
2 Bedroom Flat,2,0,470000000.0,Oniru Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742378,Victoria Island,1,Flat,0,0,0,0.0,0,5,2,0
Offplan 1 Bedroom Apartment,1,1,74000000.0,Ozumba Mbadiwe Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742378,Victoria Island,1,Flat,0,0,0,1.0,0,5,1,0
6 Units Of Mini Flat,0,0,32000000.0,Maya Ikorodu Lagos,6.6191233,3.5041271,19.37412223201939,16.98654075658537,Ikorodu,0,Flat,0,0,0,0.0,0,2,0,0
5 Bedroom Fully Detached Duplex,5,0,250000000.0,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,0.0,0,4,5,0
2 Bedroom Apartment With Bq,2,0,150000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,1,0,0.0,0,4,2,0
House,0,0,250000000.0,Montego Bay 3 Extension Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,0.0,0,4,0,0
6 Units Of Mini Flats Plus 4 Shops,0,0,32000000.0,Maya Ikorodu Lagos,6.6191233,3.5041271,19.37412223201939,16.98654075658537,Ikorodu,0,Flat,0,0,0,0.0,0,2,0,0
4 Bedroom Terraced Duplex With Bq,0,0,90000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,1,0,0.0,0,4,0,0
3 Bedroom Duplex,0,0,75000000.0,"Richland Garden, Bogije Off Lekki Epe Expressway Ibeju Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,0.0,0,4,0,0
2 Bedroom Home,2,0,100000000.0,Igbaja Surulere Lagos,6.4855737,3.3539907,12.645023012159905,12.856266720612215,Surulere,0,Other,0,0,0,0.0,0,4,0,0
22 Bedroom Hotel,0,0,55000000.0,Ikorodu Lagos,6.6191233,3.5041271,19.37412223201939,16.98654075658537,Ikorodu,0,Other,0,0,0,0.0,0,2,0,0
5 Bedroom Fully Detached Duplex,5,0,260000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,0,0,0.0,0,4,5,0
5 Bedroom Detached Duplex,5,0,1500000000.0,Pinnock Beach Estate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,0.0,0,4,5,0
4 Bedroom Fully Detached Duplex With 2 Bq,4,4,600000000.0,Oniru Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742378,Victoria Island,1,Detached Duplex,0,1,0,1.0,0,5,4,0
Superbly Finished 5 Bedroom Detached Duplex,5,5,2300000000.0,Old Ikoyi Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Detached Duplex,0,0,0,1.0,0,5,5,0
4 Bedroom Semi Detached Duplex With Bq,4,4,370000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0
Blocks Of Flats,0,0,110000000.0,Close To Lasustech University Ita Oluwo Ikorodu Lagos,6.6191233,3.5041271,19.37412223201939,16.98654075658537,Ikorodu,0,Flat,0,0,0,0.0,0,2,0,0
Detached Bungalow,0,0,35000000.0,Oreyo Igbogbo Ikorodu Lagos,6.6191233,3.5041271,19.37412223201939,16.98654075658537,Ikorodu,0,Detached Duplex,0,0,0,0.0,0,2,0,0
Blocks Of Flats,0,0,55000000.0,Fish Pond Axus Agric Ikorodu Lagos,6.6191233,3.5041271,19.37412223201939,16.98654075658537,Ikorodu,0,Flat,0,0,0,0.0,0,2,0,0
Newly Built 2 Bedroom Detached Duplex,2,2,55000000.0,"Oreyo, Igbogbo Ikorodu Lagos",6.6191233,3.5041271,19.37412223201939,16.98654075658537,Ikorodu,0,Detached Duplex,0,0,1,1.0,0,2,0,1
2 Bedroom Flat,2,2,50000000.0,"Beechwood Park, Sangotedo Sangotedo Lagos",6.471022,3.635581,19.321981973319577,34.588343891902156,Sangotedo,1,Flat,0,0,0,1.0,0,3,2,0
4 Bedroom Terrace Duplex,4,4,120000000.0,"Fara Park 2 Estate, Sangotedo Along Lekki Expressway Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0
Luxury 4 Bedroom Semi Detached Duplex With Bq,4,4,250000000.0,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0
5 Bedroom Duplex,5,5,350000000.0,Agungi Agungi Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0
Nicely Built 4 Bedroom Detached Duplex,4,4,120000000.0,Victory Villa Estate Abijo Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,4,0
5 Bedroom Detached Duplex With Bq,5,6,500000000.0,Chevron Tollgate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.2,0,4,5,0
4 Bedroom Semi Detached Duplex With Bq,4,4,150000000.0,By Vgc Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0
Room Self Contained,1,0,3000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,0.0,0,4,1,0
2 Bedroom Apartment,2,2,65000000.0,Igbo Efon Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
Stunning 5 Bedroom Detached Duplex With Bq,5,5,460000000.0,Chevron Tollgate Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0
5 Bedroom Detached Duplex,5,6,510000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.2,0,4,5,0
Newly Built 4 Bedroom Semi Detached Duplex,4,4,160000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,1,1.0,0,4,4,1
6 Bedroom Detached Duplex With Cinema,6,6,720000000.0,Lekki County Homes Estate ( Megamond) Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,6,0
Newly Built 2 Bedroom Apartment In A Location,2,2,100000000.0,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,1,1.0,0,4,2,1
4 Bedroom Terrace Duplex,4,4,650000000.0,Oniru Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742378,Victoria Island,1,Terrace,0,0,0,1.0,0,5,4,0
House,0,0,1200000000.0,Apapa Lagos,6.445187,3.3683732,10.398751645290774,17.419869629100226,Apapa,0,Other,0,0,0,0.0,0,5,0,0
A Block Of 9 Flats,0,0,300000000.0,"Lawani Street, Surulere Lagos",6.4855737,3.3539907,12.645023012159905,12.856266720612215,Surulere,0,Flat,0,0,0,0.0,0,4,0,0
1000 Square Meters (fully Fenced & Gated In Ikoyi,0,0,1700000000.0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Other,0,0,0,0.0,1,5,0,1
Luxury 5 Bedroom Detached Duplex With Bq,5,0,1000000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,0.0,0,4,5,0
15 Storey Building,0,0,25000000.0,"Glover Road, Ikoyi Lagos",6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Other,0,0,0,0.0,0,5,0,0
House,0,0,85000000.0,"Off Afolabi Bus Stop, Lasu Isheri Road, Alimosho Lagos",6.5843882,3.2575876,27.144835989600626,10.56259673623399,Alimosho,0,Other,0,0,0,0.0,0,4,0,0
Spacious 4 Bedroom Semi Detached Duplex With Bq,4,0,280000000.0,Surulere Lagos,6.4855737,3.3539907,12.645023012159905,12.856266720612215,Surulere,0,Detached Duplex,0,1,0,0.0,0,4,0,0
3 Bedroom Terraced Duplex With Bq,3,0,75000000.0,Abraham Adesanya Estate Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Terrace,0,1,0,0.0,0,4,3,0
4 Bedroom Terraced Duplex With A Room Bq,4,0,140000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,1,0,0.0,0,4,4,0
5 Bedroom Detached House With Bq,5,0,750000000.0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Detached Duplex,0,1,0,0.0,0,5,5,0
5 Bedroom Detached Duplex With Bq,5,5,600000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0
4 Bedroom Detached Duplex,4,4,200000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,4,0
2/3 Bedroom Apartment With Swimming/pool/elevator,2,2,400000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,1,0,0,1.0,0,4,2,1
5 Bedroom Detached Duplex With Bq,5,5,270000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,1,0,1.0,0,4,5,0
2 Bedroom Flat With Rooftop,2,2,400000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
5 Bedroom Detached Duplex With Study Room,5,5,200000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,5,0
Units Of 2 Bedroom Apartment,2,2,140000000.0,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
5 Bedroom Detached Duplex With Bq,5,5,285000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,1,0,1.0,0,4,5,0
Units Of 2 Bedroom Apartment,2,2,90000000.0,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
5 Bedroom Detached Duplex For Sale,5,5,1200000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Detached Duplex,5,5,450000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Fully Detached Duplex,5,5,470000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
4 Bedroom Detached Duplex,4,4,280000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
4 Bedroom Detached Duplex,4,4,210000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,4,0
Fully Automated 5 Bedroom Detached Duplex With Pool,5,5,600000000.0,Chevron Toll Gate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1
6 Bedroom Detached Duplex,6,6,750000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,6,0
5 Bedroom Fully Detached Duplex,5,5,350000000.0,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Semi Detached Duplex,5,5,330000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
1 Bedroom Apartment,1,1,350000000.0,Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742378,Victoria Island,1,Flat,0,0,0,1.0,0,5,1,0
Joint Venture Development,0,0,1200000000.0,Freedom Way Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,0.0,0,4,0,0
1 Bedroom And 2 Bedroom Apartment,2,2,300000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
New 2 Bedroom Apartment,2,2,230000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
4 Bedroom Terrace Duplex,4,4,1200000000.0,Old Ikoyi Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Terrace,0,0,0,1.0,0,5,4,0
4 Bedroom Terrace Duplex,4,4,110000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0
New Development 2 Bedroom Apartment,2,2,230000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
2 Bedroom Apartment,2,2,120000000.0,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
3 Units Of 5 Bedroom Duplex,5,5,680000000.0,Lekki Conservation Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0
2 Bedroom Apartment,2,2,110000000.0,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
2 Bedroom Apartment,2,2,125000000.0,Osapa Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
2 Bedroom Flat With Bq,2,2,248000000.0,Freedom Way Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,1,0,1.0,0,4,2,0
Newly Built 3 Bedroom Flat,3,3,140000000.0,Ilasan Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,1,1.0,0,4,3,1
Luxury 5 Bedroom Fully Detached Duplex With Bq,5,5,420000000.0,"Harris Drive, Vgc Extension Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0
Fully Furnished 4 Bedroom Semi Detached Duplex With Bq,4,4,268000000.0,Chevron Drive Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0
4 Bedroom Terraced Duplex,4,4,125000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0
4 Bedroom Fully Detached Duplex,4,4,260000000.0,"In Admiralty Homes, New Road Opposite Chevron Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
3 Bedroom Flats,3,3,110000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,3,0
3 Bedroom Maisonette,3,3,295000000.0,Freedom Way Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,1.0,0,4,3,0
Newly Built 5 Bedroom Fully Detached House,5,5,750000000.0,"Lakeview Park2 Estate, Orchid Road Orchid Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,1,1.0,0,4,5,1
2 Bedroom Flats,2,2,110000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
Luxury 6 Bedroom Fully Detached Duplex,6,6,1300000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,6,0
Beautiful Luxury 3 Bedroom Apartment,3,3,190000000.0,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,3,0
4 Bedroom Semi Detached Duplex,4,4,275000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
3 Bedroom Apartment,3,3,230000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,3,0
Luxury 5 Bedroom Fully Detached Duplex,5,5,250000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Fully Detached Duplex,5,5,450000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Fully Detached Duplex,5,5,970000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
Luxury 5 Bedroom Fully Detached Duplex,5,5,420000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
2 Bedroom Apartment With Bq,2,2,200000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,1,0,1.0,0,4,2,0
4 Bedroom Semi Detached Duplex,4,4,300000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
4 Bedroom Terrace Duplex,4,4,400000000.0,Lekki Right Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0
5 Bedroom Fully Detached Duplex With Swimming Pool,5,5,220000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,1,0,0,1.0,0,4,5,1
4 Bedroom Penthouse Maisonette,4,4,4500000000.0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Other,0,0,0,1.0,0,5,4,0
5 Bedroom Fully Detached Duplex,5,5,430000000.0,Second Toll Gate Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
3 Bedroom Flat,3,3,150000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,3,0
Furnished 2 Bedroom Flat,2,2,320000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
2 Bedroom Flat,2,2,75000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
